equal	bektok	glauxwordid	chapsect	sentid	kastok	kaswordid	bekkpage	bekkline	textstatus
y	θεοί	104296371	25.17	245253	θεοί	10566	1461a	15	
y	τε	104296372	25.17	245253	τε	10567	1461a	15	
y	καὶ	104296373	25.17	245253	καὶ	10568	1461a	15	
y	ἀνέρες	104296374	25.17	245253	ἀνέρες	10569	1461a	15	
n	—	104296375	25.17	245253	KASNA				
y	εὗδον	104296376	25.17	245253	εὗδον	10570	1461a	15	
y	παννύχιοι	104296377	25.17	245253	παννύχιοι	10571	1461a	15	
y	·	104296378	25.17	245253	·	10572	1461a	15	
y	ἅμα	104296379	25.17	245254	ἅμα	10573	1461a	15	
y	δέ	104296380	25.17	245254	δέ	10574	1461a	15	
y	φησιν	104296381	25.17	245254	φησιν	10575	1461a	15	
n	ἤτοι	104296382	25.17	245254	ἦ	10576	1461a	15	
n	BEKNA				τοι	10577	1461a	15	
y	ὅτ’	104296383	25.17	245254	ὅτ’	10578	1461a	15	
y	ἐς	104296384	25.17	245254	ἐς	10579	1461a	15	
y	πεδίον	104296385	25.17	245254	πεδίον	10580	1461a	15	
y	τὸ	104296386	25.17	245254	τὸ	10581	1461a	15	
n	Τρωϊκὸν	104296387	25.17	245254	Τρωικὸν	10582	1461a	15	
y	ἀθρήσειεν	104296388	25.17	245254	ἀθρήσειεν	10583	1461a	15	
y	,	104296389	25.17	245254	,	10584	1461a	15	
y	αὐλῶν	104296390	25.17	245254	αὐλῶν	10585	1461a	15	
y	συρίγγων	104296391	25.17	245254	συρίγγων	10586	1461a	15	
n	θ’	104296392	25.17	245254	τε	10587	1461a	15	
n	ὁμαδόν	104296393	25.17	245254	ὅμαδον	10588	1461a	15	
n	.	104296394	25.17	245254	·	10589	1461a	15	
y	τὸ	104296395	25.17	245255	τὸ	10590	1461a	15	
y	γὰρ	104296396	25.17	245255	γὰρ	10591	1461a	15	
y	πάντες	104296397	25.17	245255	πάντες	10592	1461a	15	
y	ἀντὶ	104296398	25.17	245255	ἀντὶ	10593	1461a	15	
y	τοῦ	104296399	25.17	245255	τοῦ	10594	1461a	15	
n	πολλοὶ	104296400	25.17	245255	πολλοί	10595	1461a	15	
y	κατὰ	104296401	25.17	245255	κατὰ	10596	1461a	15	
y	μεταφορὰν	104296402	25.17	245255	μεταφορὰν	10597	1461a	20	
y	εἴρηται	104296403	25.17	245255	εἴρηται	10598	1461a	20	
n	·	104296404	25.17	245255	,	10599	1461a	20	
y	τὸ	104296405	25.17	245256	τὸ	10600	1461a	20	
y	γὰρ	104296406	25.17	245256	γὰρ	10601	1461a	20	
y	πᾶν	104296407	25.17	245256	πᾶν	10602	1461a	20	
y	πολύ	104296408	25.17	245256	πολύ	10603	1461a	20	
y	τι	104296409	25.17	245256	τι	10604	1461a	20	
y	.	104296410	25.17	245256	.	10605	1461a	20	
y	καὶ	104296411	25.17	245257	καὶ	10606	1461a	20	
y	τὸ	104296412	25.17	245257	τὸ	10607	1461a	20	
y	οἴη	104296413	25.17	245257	οἴη	10608	1461a	20	
y	δ’	104296414	25.17	245257	δ’	10609	1461a	20	
y	ἄμμορος	104296415	25.17	245257	ἄμμορος	10610	1461a	20	
y	κατὰ	104296416	25.17	245257	κατὰ	10611	1461a	20	
y	μεταφοράν	104296417	25.17	245257	μεταφοράν	10612	1461a	20	
n	·	104296418	25.17	245257	,	10613	1461a	20	
y	τὸ	104296419	25.17	245258	τὸ	10614	1461a	20	
y	γὰρ	104296420	25.17	245258	γὰρ	10615	1461a	20	
y	γνωριμώτατον	104296421	25.17	245258	γνωριμώτατον	10616	1461a	20	
y	μόνον	104296422	25.17	245258	μόνον	10617	1461a	20	
y	.	104296423	25.17	245258	.	10618	1461a	20	
y	κατὰ	104296424	25.18	245259	κατὰ	10619	1461a	20	
y	δὲ	104296425	25.18	245259	δὲ	10620	1461a	20	
y	προσῳδίαν	104296426	25.18	245259	προσῳδίαν	10621	1461a	20	
y	,	104296427	25.18	245259	,	10622	1461a	20	
y	ὥσπερ	104296428	25.18	245259	ὥσπερ	10623	1461a	20	
y	Ἱππίας	104296429	25.18	245259	Ἱππίας	10624	1461a	20	
y	ἔλυεν	104296430	25.18	245259	ἔλυεν	10625	1461a	20	
y	ὁ	104296431	25.18	245259	ὁ	10626	1461a	20	
y	Θάσιος	104296432	25.18	245259	Θάσιος	10627	1461a	20	
n	BEKNA				,	10628	1461a	20	
y	τὸ	104296433	25.18	245259	τὸ	10629	1461a	20	
y	δίδομεν	104296434	25.18	245259	δίδομεν	10630	1461a	20	
y	δέ	104296435	25.18	245259	δέ	10631	1461a	20	
y	οἱ	104296436	25.18	245259	οἱ	10632	1461a	20	
n	BEKNA				εὖχος	10633	1461a	20	
n	BEKNA				ἀρέσθαι	10634	1461a	20	
y	καὶ	104296437	25.18	245259	καὶ	10635	1461a	20	
y	τὸ	104296438	25.18	245259	τὸ	10636	1461a	20	
y	μὲν	104296439	25.18	245259	μὲν	10637	1461a	20	
n	οὐ	104296440	25.18	245259	οὗ	10638	1461a	20	
y	καταπύθεται	104296441	25.18	245259	καταπύθεται	10639	1461a	20	
y	ὄμβρῳ	104296442	25.18	245259	ὄμβρῳ	10640	1461a	20	
y	.	104296443	25.18	245259	.	10641	1461a	20	
y	τὰ	104296444	25.19	245260	τὰ	10642	1461a	20	
y	δὲ	104296445	25.19	245260	δὲ	10643	1461a	20	
y	διαιρέσει	104296446	25.19	245260	διαιρέσει	10644	1461a	20	
y	,	104296447	25.19	245260	,	10645	1461a	20	
y	οἷον	104296448	25.19	245260	οἷον	10646	1461a	20	
y	Ἐμπεδοκλῆς	104296449	25.19	245260	Ἐμπεδοκλῆς	10647	1461a	20	
n	Αἶψα	104296450	25.19	245260	αἶψα	10648	1461a	20	
y	δὲ	104296451	25.19	245260	δὲ	10649	1461a	20	
y	θνήτ’	104296452	25.19	245260	θνήτ’	10650	1461a	20	
y	ἐφύοντο	104296453	25.19	245260	ἐφύοντο	10651	1461a	20	
n	,	104296454	25.19	245260	KASNA				
y	τὰ	104296455	25.19	245260	τὰ	10652	1461a	20	
y	πρὶν	104296456	25.19	245260	πρὶν	10653	1461a	20	
y	μάθον	104296457	25.19	245260	μάθον	10654	1461a	25	
n	ἀθάνατα	104296458	25.19	245260	ἀθάνατ’	10655	1461a	25	
n	ζῷά	104296460	25.19	245260	εἶναι	10656	1461a	25	
n	BEKNA				ζωρά	10657	1461a	25	
y	τε	104296461	25.19	245260	τε	10658	1461a	25	
y	πρὶν	104296462	25.19	245260	πρὶν	10659	1461a	25	
n	κέκριτο	104296463	25.19	245260	κέκρητο	10660	1461a	25	
y	.	104296464	25.19	245260	.	10661	1461a	25	
y	τὰ	104296465	25.20	245261	τὰ	10662	1461a	25	
y	δὲ	104296466	25.20	245261	δὲ	10663	1461a	25	
y	ἀμφιβολίᾳ	104296467	25.20	245261	ἀμφιβολίᾳ	10664	1461a	25	
y	,	104296468	25.20	245261	,	10665	1461a	25	
y	παρῴχηκεν	104296469	25.20	245261	παρῴχηκεν	10666	1461a	25	
y	δὲ	104296470	25.20	245261	δὲ	10667	1461a	25	
n	πλέων	104296471	25.20	245261	πλέω	10668	1461a	25	
y	νύξ	104296472	25.20	245261	νύξ	10669	1461a	25	
y	·	104296473	25.20	245261	·	10670	1461a	25	
y	τὸ	104296474	25.20	245262	τὸ	10671	1461a	25	
y	γὰρ	104296475	25.20	245262	γὰρ	10672	1461a	25	
n	πλέων	104296476	25.20	245262	πλείω	10673	1461a	25	
y	ἀμφίβολόν	104296477	25.20	245262	ἀμφίβολόν	10674	1461a	25	
y	ἐστιν	104296478	25.20	245262	ἐστιν	10675	1461a	25	
y	.	104296479	25.20	245262	.	10676	1461a	25	
y	τὰ	104296480	25.21	245263	τὰ	10677	1461a	25	
y	δὲ	104296481	25.21	245263	δὲ	10678	1461a	25	
y	κατὰ	104296482	25.21	245263	κατὰ	10679	1461a	25	
y	τὸ	104296483	25.21	245263	τὸ	10680	1461a	25	
y	ἔθος	104296484	25.21	245263	ἔθος	10681	1461a	25	
y	τῆς	104296485	25.21	245263	τῆς	10682	1461a	25	
y	λέξεως	104296486	25.21	245263	λέξεως	10683	1461a	25	
n	,	104296487	25.21	245263	.	10684	1461a	25	
n	οἷον	104296488	25.21	245263	KASNA				
y	τὸν	104296489	25.21	245263	τὸν	10685	1461a	25	
y	κεκραμένον	104296490	25.21	245263	κεκραμένον	10686	1461a	25	
y	οἶνόν	104296491	25.21	245263	οἶνόν	10687	1461a	25	
y	φασιν	104296492	25.21	245263	φασιν	10688	1461a	25	
y	εἶναι	104296493	25.21	245263	εἶναι	10689	1461a	25	
y	,	104296494	25.21	245263	,	10690	1461a	25	
y	ὅθεν	104296495	25.21	245263	ὅθεν	10691	1461a	25	
y	πεποίηται	104296496	25.21	245263	πεποίηται	10692	1461a	25	
y	κνημὶς	104296497	25.21	245263	κνημὶς	10693	1461a	25	
y	νεοτεύκτου	104296498	25.21	245263	νεοτεύκτου	10694	1461a	25	
y	κασσιτέροιο	104296499	25.21	245263	κασσιτέροιο	10695	1461a	25	
n	,	104296500	25.21	245263	·	10696	1461a	25	
y	καὶ	104296501	25.21	245263	καὶ	10697	1461a	25	
y	χαλκέας	104296502	25.21	245263	χαλκέας	10698	1461a	25	
y	τοὺς	104296503	25.21	245263	τοὺς	10699	1461a	25	
y	τὸν	104296504	25.21	245263	τὸν	10700	1461a	25	
y	σίδηρον	104296505	25.21	245263	σίδηρον	10701	1461a	25	
y	ἐργαζομένους	104296506	25.21	245263	ἐργαζομένους	10702	1461a	25	
y	,	104296507	25.21	245263	,	10703	1461a	25	
y	ὅθεν	104296508	25.21	245263	ὅθεν	10704	1461a	25	
y	εἴρηται	104296509	25.21	245263	εἴρηται	10705	1461a	25	
y	ὁ	104296510	25.21	245263	ὁ	10706	1461a	30	
y	Γανυμήδης	104296511	25.21	245263	Γανυμήδης	10707	1461a	30	
y	Διὶ	104296512	25.21	245263	Διὶ	10708	1461a	30	
y	οἰνοχοεύειν	104296513	25.21	245263	οἰνοχοεύειν	10709	1461a	30	
y	,	104296514	25.21	245263	,	10710	1461a	30	
y	οὐ	104296515	25.21	245263	οὐ	10711	1461a	30	
y	πινόντων	104296516	25.21	245263	πινόντων	10712	1461a	30	
y	οἶνον	104296517	25.21	245263	οἶνον	10713	1461a	30	
y	.	104296518	25.21	245263	.	10714	1461a	30	
y	εἴη	104296519	25.21	245264	εἴη	10715	1461a	30	
y	δ’	104296520	25.21	245264	δ’	10716	1461a	30	
y	ἂν	104296521	25.21	245264	ἂν	10717	1461a	30	
y	τοῦτό	104296522	25.21	245264	τοῦτό	10718	1461a	30	
y	γε	104296523	25.21	245264	γε	10719	1461a	30	
n	BEKNA				καὶ	10720	1461a	30	added
y	κατὰ	104296524	25.21	245264	κατὰ	10721	1461a	30	
y	μεταφοράν	104296525	25.21	245264	μεταφοράν	10722	1461a	30	
y	.	104296526	25.21	245264	.	10723	1461a	30	
y	δεῖ	104296527	25.22	245265	δεῖ	10724	1461a	30	
y	δὲ	104296528	25.22	245265	δὲ	10725	1461a	30	
y	καὶ	104296529	25.22	245265	καὶ	10726	1461a	30	
y	ὅταν	104296530	25.22	245265	ὅταν	10727	1461a	30	
y	ὄνομά	104296531	25.22	245265	ὄνομά	10728	1461a	30	
y	τι	104296532	25.22	245265	τι	10729	1461a	30	
y	ὑπεναντίωμά	104296533	25.22	245265	ὑπεναντίωμά	10730	1461a	30	
y	τι	104296534	25.22	245265	τι	10731	1461a	30	
y	δοκῇ	104296535	25.22	245265	δοκῇ	10732	1461a	30	
y	σημαίνειν	104296536	25.22	245265	σημαίνειν	10733	1461a	30	
y	,	104296537	25.22	245265	,	10734	1461a	30	
y	ἐπισκοπεῖν	104296538	25.22	245265	ἐπισκοπεῖν	10735	1461a	30	
y	ποσαχῶς	104296539	25.22	245265	ποσαχῶς	10736	1461a	30	
y	ἂν	104296540	25.22	245265	ἂν	10737	1461a	30	
y	σημήνειε	104296541	25.22	245265	σημήνειε	10738	1461a	30	
y	τοῦτο	104296542	25.22	245265	τοῦτο	10739	1461a	30	
y	ἐν	104296543	25.22	245265	ἐν	10740	1461a	30	
y	τῷ	104296544	25.22	245265	τῷ	10741	1461a	30	
y	εἰρημένῳ	104296545	25.22	245265	εἰρημένῳ	10742	1461a	30	
y	,	104296546	25.22	245265	,	10743	1461a	30	
y	οἷον	104296547	25.22	245265	οἷον	10744	1461a	30	
n	BEKNA				τῷ	10745	1461a	30	
y	τῇ	104296548	25.22	245265	τῇ	10746	1461a	30	
y	ῥ’	104296549	25.22	245265	ῥ’	10747	1461a	30	
y	ἔσχετο	104296550	25.22	245265	ἔσχετο	10748	1461a	30	
y	χάλκεον	104296551	25.22	245265	χάλκεον	10749	1461a	30	
y	ἔγχος	104296552	25.22	245265	ἔγχος	10750	1461a	30	
n	,	104296553	25.22	245265	τὸ	10751	1461a	30	
n	τῷ	104296554	25.22	245265	KASNA				
y	ταύτῃ	104296555	25.22	245265	ταύτῃ	10752	1461a	30	
y	κωλυθῆναι	104296556	25.22	245265	κωλυθῆναι	10753	1461a	30	
n	.	104296557	25.22	245265	KASNA				
n	τὸ	104296558	25.23	245266	KASNA				
n	δὲ	104296559	25.23	245266	KASNA				
y	ποσαχῶς	104296560	25.23	245266	ποσαχῶς	10754	1461a	30	
y	ἐνδέχεται	104296561	25.23	245266	ἐνδέχεται	10755	1461a	30	
n	BEKNA				,	10756	1461a	30	
n	BEKNA				ὡδὶ	10757	1461a	30	
n	BEKNA				ἢ	10758	1461a	30	
y	ὡδί	104296562	25.23	245266	ὡδί	10759	1461a	35	
n	πως	104296563	25.23	245266	,	10760	1461a	35	
n	BEKNA				ὡς	10761	1461a	35	
y	μάλιστ’	104296564	25.23	245266	μάλιστ’	10762	1461a	35	
y	ἄν	104296565	25.23	245266	ἄν	10763	1461a	35	
y	τις	104296566	25.23	245266	τις	10764	1461a	35	
y	ὑπολάβοι	104296567	25.23	245266	ὑπολάβοι	10765	1461a	35	
n	BEKNA				·	10766	1461a	35	
y	κατὰ	104296568	25.23	245266	κατὰ	10767	1461a	35	
y	τὴν	104296569	25.23	245266	τὴν	10768	1461a	35	
y	καταντικρὺ	104296570	25.23	245266	καταντικρὺ	10769	1461a	35	
y	ἢ	104296571	25.23	245266	ἢ	10770	1461a	35	
y	ὡς	104296572	25.23	245266	ὡς	10771	1461a	35	
y	Γλαύκων	104296573	25.23	245266	Γλαύκων	10772	1461a	35	
y	λέγει	104296574	25.23	245266	λέγει	10773	1461a	35	
y	,	104296575	25.23	245266	,	10774	1461a	35	
y	ὅτι	104296576	25.23	245266	ὅτι	10775	1461b	1	
y	ἔνιοι	104296577	25.23	245266	ἔνιοι	10776	1461b	1	
y	ἀλόγως	104296578	25.23	245266	ἀλόγως	10777	1461b	1	
n	προϋπολαμβάνουσι	104296579	25.23	245266	προϋπολαμβάνουσί	10778	1461b	1	
n	,	104296580	25.23	245266	τι	10779	1461b	1	
y	καὶ	104296581	25.24	245266	καὶ	10780	1461b	1	
y	αὐτοὶ	104296582	25.24	245266	αὐτοὶ	10781	1461b	1	
y	καταψηφισάμενοι	104296583	25.24	245266	καταψηφισάμενοι	10782	1461b	1	
y	συλλογίζονται	104296584	25.24	245266	συλλογίζονται	10783	1461b	1	
y	,	104296585	25.24	245266	,	10784	1461b	1	
y	καὶ	104296586	25.24	245266	καὶ	10785	1461b	1	
y	ὡς	104296587	25.24	245266	ὡς	10786	1461b	1	
n	εἰρηκότες	104296588	25.24	245266	εἰρηκότος	10787	1461b	1	
n	ὅτι	104296589	25.24	245266	ὅ	10788	1461b	1	
n	BEKNA				τι	10789	1461b	1	
y	δοκεῖ	104296590	25.24	245266	δοκεῖ	10790	1461b	1	
y	ἐπιτιμῶσιν	104296591	25.24	245266	ἐπιτιμῶσιν	10791	1461b	1	
y	,	104296592	25.24	245266	,	10792	1461b	1	
y	ἂν	104296593	25.24	245266	ἂν	10793	1461b	1	
y	ὑπεναντίον	104296594	25.24	245266	ὑπεναντίον	10794	1461b	1	
y	ᾖ	104296595	25.24	245266	ᾖ	10795	1461b	1	
y	τῇ	104296596	25.24	245266	τῇ	10796	1461b	1	
n	αὐτῶν	104296597	25.24	245266	αὑτῶν	10797	1461b	1	
y	οἰήσει	104296598	25.24	245266	οἰήσει	10798	1461b	1	
y	.	104296599	25.24	245266	.	10799	1461b	1	
y	τοῦτο	104296600	25.25	245267	τοῦτο	10800	1461b	1	
y	δὲ	104296601	25.25	245267	δὲ	10801	1461b	1	
y	πέπονθε	104296602	25.25	245267	πέπονθε	10802	1461b	1	
y	τὰ	104296603	25.25	245267	τὰ	10803	1461b	1	
y	περὶ	104296604	25.25	245267	περὶ	10804	1461b	1	
y	Ἰκάριον	104296605	25.25	245267	Ἰκάριον	10805	1461b	1	
y	.	104296606	25.25	245267	.	10806	1461b	1	
y	οἴονται	104296607	25.25	245268	οἴονται	10807	1461b	1	
y	γὰρ	104296608	25.25	245268	γὰρ	10808	1461b	1	
y	αὐτὸν	104296609	25.25	245268	αὐτὸν	10809	1461b	1	
y	Λάκωνα	104296610	25.25	245268	Λάκωνα	10810	1461b	1	
y	εἶναι	104296611	25.25	245268	εἶναι	10811	1461b	5	
y	·	104296612	25.25	245268	·	10812	1461b	5	
y	ἄτοπον	104296613	25.25	245269	ἄτοπον	10813	1461b	5	
y	οὖν	104296614	25.25	245269	οὖν	10814	1461b	5	
y	τὸ	104296615	25.25	245269	τὸ	10815	1461b	5	
y	μὴ	104296616	25.25	245269	μὴ	10816	1461b	5	
y	ἐντυχεῖν	104296617	25.25	245269	ἐντυχεῖν	10817	1461b	5	
y	τὸν	104296618	25.25	245269	τὸν	10818	1461b	5	
y	Τηλέμαχον	104296619	25.25	245269	Τηλέμαχον	10819	1461b	5	
y	αὐτῷ	104296620	25.25	245269	αὐτῷ	10820	1461b	5	
y	εἰς	104296621	25.25	245269	εἰς	10821	1461b	5	
y	Λακεδαίμονα	104296622	25.25	245269	Λακεδαίμονα	10822	1461b	5	
y	ἐλθόντα	104296623	25.25	245269	ἐλθόντα	10823	1461b	5	
y	.	104296624	25.25	245269	.	10824	1461b	5	
y	τὸ	104296625	25.25	245270	τὸ	10825	1461b	5	
y	δ’	104296626	25.25	245270	δ’	10826	1461b	5	
y	ἴσως	104296627	25.25	245270	ἴσως	10827	1461b	5	
y	ἔχει	104296628	25.25	245270	ἔχει	10828	1461b	5	
y	ὥσπερ	104296629	25.25	245270	ὥσπερ	10829	1461b	5	
y	οἱ	104296630	25.25	245270	οἱ	10830	1461b	5	
n	Κεφαλῆνές	104296631	25.25	245270	Κεφαλλῆνές	10831	1461b	5	
n	φασιν	104296632	25.25	245270	φασι	10832	1461b	5	
y	·	104296633	25.25	245270	·	10833	1461b	5	
y	παρ’	104296634	25.25	245271	παρ’	10834	1461b	5	
y	αὑτῶν	104296635	25.25	245271	αὑτῶν	10835	1461b	5	
y	γὰρ	104296636	25.25	245271	γὰρ	10836	1461b	5	
y	γῆμαι	104296637	25.25	245271	γῆμαι	10837	1461b	5	
y	λέγουσι	104296638	25.25	245271	λέγουσι	10838	1461b	5	
y	τὸν	104296639	25.25	245271	τὸν	10839	1461b	5	
y	Ὀδυσσέα	104296640	25.25	245271	Ὀδυσσέα	10840	1461b	5	
n	,	104296641	25.25	245271	KASNA				
y	καὶ	104296642	25.25	245271	καὶ	10841	1461b	5	
y	εἶναι	104296643	25.25	245271	εἶναι	10842	1461b	5	
y	Ἰκάδιον	104296644	25.25	245271	Ἰκάδιον	10843	1461b	5	
y	ἀλλ’	104296645	25.25	245271	ἀλλ’	10844	1461b	5	
y	οὐκ	104296646	25.25	245271	οὐκ	10845	1461b	5	
y	Ἰκάριον	104296647	25.25	245271	Ἰκάριον	10846	1461b	5	
n	.	104296648	25.25	245271	·	10847	1461b	5	
n	διαμάρτημα	104296649	25.25	245272	δι’	10848	1461b	5	
n	BEKNA				ἁμάρτημα	10849	1461b	5	
y	δὲ	104296650	25.25	245272	δὲ	10850	1461b	5	
y	τὸ	104296651	25.25	245272	τὸ	10851	1461b	5	
y	πρόβλημα	104296652	25.25	245272	πρόβλημα	10852	1461b	5	
n	BEKNA				†	10853	1461b	5	unclear
y	εἰκός	104296653	25.25	245272	εἰκός	10854	1461b	5	unclear
y	ἐστιν	104296654	25.25	245272	ἐστιν	10855	1461b	5	unclear
n	BEKNA				†	10856	1461b	5	
y	.	104296655	25.25	245272	.	10857	1461b	5	
y	ὅλως	104296656	25.26	245273	ὅλως	10858	1461b	5	
y	δὲ	104296657	25.26	245273	δὲ	10859	1461b	5	
y	τὸ	104296658	25.26	245273	τὸ	10860	1461b	5	
y	ἀδύνατον	104296659	25.26	245273	ἀδύνατον	10861	1461b	5	
y	μὲν	104296660	25.26	245273	μὲν	10862	1461b	5	
n	ἢ	104296661	25.26	245273	KASNA				
y	πρὸς	104296662	25.26	245273	πρὸς	10863	1461b	5	
y	τὴν	104296663	25.26	245273	τὴν	10864	1461b	5	
y	ποίησιν	104296664	25.26	245273	ποίησιν	10865	1461b	10	
y	ἢ	104296665	25.26	245273	ἢ	10866	1461b	10	
y	πρὸς	104296666	25.26	245273	πρὸς	10867	1461b	10	
y	τὸ	104296667	25.26	245273	τὸ	10868	1461b	10	
y	βέλτιον	104296668	25.26	245273	βέλτιον	10869	1461b	10	
y	ἢ	104296669	25.26	245273	ἢ	10870	1461b	10	
y	πρὸς	104296670	25.26	245273	πρὸς	10871	1461b	10	
y	τὴν	104296671	25.26	245273	τὴν	10872	1461b	10	
y	δόξαν	104296672	25.26	245273	δόξαν	10873	1461b	10	
y	δεῖ	104296673	25.26	245273	δεῖ	10874	1461b	10	
y	ἀνάγειν	104296674	25.26	245273	ἀνάγειν	10875	1461b	10	
y	.	104296675	25.26	245273	.	10876	1461b	10	
y	πρός	104296676	25.27	245274	πρός	10877	1461b	10	
y	τε	104296677	25.27	245274	τε	10878	1461b	10	
y	γὰρ	104296678	25.27	245274	γὰρ	10879	1461b	10	
y	τὴν	104296679	25.27	245274	τὴν	10880	1461b	10	
y	ποίησιν	104296680	25.27	245274	ποίησιν	10881	1461b	10	
y	αἱρετώτερον	104296681	25.27	245274	αἱρετώτερον	10882	1461b	10	
y	πιθανὸν	104296682	25.27	245274	πιθανὸν	10883	1461b	10	
y	ἀδύνατον	104296683	25.27	245274	ἀδύνατον	10884	1461b	10	
y	ἢ	104296684	25.27	245274	ἢ	10885	1461b	10	
y	ἀπίθανον	104296685	25.27	245274	ἀπίθανον	10886	1461b	10	
y	καὶ	104296686	25.27	245274	καὶ	10887	1461b	10	
y	δυνατόν	104296687	25.27	245274	δυνατόν	10888	1461b	10	
y	·	104296688	25.27	245274	·	10889	1461b	10	
n	BEKNA				.	10890	1461b	10	
n	BEKNA				.	10891	1461b	10	
n	BEKNA				.	10892	1461b	10	
y	τοιούτους	104296689	25.27	245275	τοιούτους	10893	1461b	10	
n	δ’	104296690	25.27	245275	KASNA				
y	εἶναι	104296691	25.27	245275	εἶναι	10894	1461b	10	
n	οἵους	104296692	25.27	245275	οἷον	10895	1461b	10	
y	Ζεῦξις	104296693	25.27	245275	Ζεῦξις	10896	1461b	10	
y	ἔγραφεν	104296694	25.27	245275	ἔγραφεν	10897	1461b	10	
n	.	104296695	25.27	245275	,	10898	1461b	10	
y	ἀλλὰ	104296696	25.28	245276	ἀλλὰ	10899	1461b	10	
n	καὶ	104296697	25.28	245276	KASNA				
n	πρὸς	104296698	25.28	245276	KASNA				
n	τὸ	104296699	25.28	245276	KASNA				
y	βέλτιον	104296700	25.28	245276	βέλτιον	10900	1461b	10	
y	·	104296701	25.28	245276	·	10901	1461b	10	
y	τὸ	104296702	25.28	245277	τὸ	10902	1461b	10	
y	γὰρ	104296703	25.28	245277	γὰρ	10903	1461b	10	
y	παράδειγμα	104296704	25.28	245277	παράδειγμα	10904	1461b	10	
y	δεῖ	104296705	25.28	245277	δεῖ	10905	1461b	10	
y	ὑπερέχειν	104296706	25.28	245277	ὑπερέχειν	10906	1461b	10	
